date,corr_weekly_roll8_ffill,corr_daily_roll30,fed_net_liquidity_weekly,KOSPI,NASDAQ,KOSPI_rebased,NASDAQ_rebased
2026-05-04,0.5591514215136008,0.16979892663569016,5717414.0,6936.990234375,25067.80078125,222.3814897633681,121.39293911481153
2026-05-05,0.5591514215136008,0.20347428642849433,5717414.0,,25326.130859375,,122.6439243017055
2026-05-06,0.5591514215136008,0.2015262230014471,5717414.0,7384.56005859375,25838.939453125,236.72939006596408,125.1272431593058
2026-05-07,0.5591514215136008,0.09358881175926861,5717414.0,7490.0498046875,25806.19921875,240.111111258945,124.96869581353856
2026-05-08,0.5448519683345581,0.0549583445407418,5830957.0,7498.0,26247.080078125,240.36597341353516,127.1036985521524
2026-05-11,0.5448519683345581,-0.051080158360504876,5830957.0,7822.240234375,26274.130859375,250.7602544958744,127.23469424140112
2026-05-12,0.5448519683345581,0.27960307454699407,5830957.0,7643.14990234375,26088.19921875,245.01909392136852,126.33430459306828
2026-05-13,0.5448519683345581,0.27637405647488217,5830957.0,7844.009765625,26402.33984375,251.4581278713962,127.855557059405
2026-05-14,0.5448519683345581,0.26791766643549775,5830957.0,7981.41015625,26635.220703125,255.86281960785632,128.98330225850756
2026-05-15,0.6956589718620905,0.4411534675361669,5889271.0,7493.18017578125,26225.140625,240.21146264532732,126.99745490035956
2026-05-18,0.6956589718620905,0.4409831297646433,5889271.0,7516.0400390625,26090.73046875,240.9442891710273,126.34656238463988
2026-05-19,0.6956589718620905,0.48492260274213517,5889271.0,7271.66015625,25870.7109375,233.11011893697656,125.2810992515086
2026-05-20,0.6956589718620905,0.30697862235752127,5889271.0,7208.9501953125,26270.359375,231.09980407921887,127.21643051028636
2026-05-21,0.6956589718620905,0.22714860280299784,5889271.0,7815.58984375,26293.099609375,250.54706062868868,127.32655201280788
2026-05-22,0.4274837532934372,0.22871017979210304,5931385.0,7847.7099609375,26343.970703125,251.57674630939425,127.57289957397552
2026-05-25,0.4274837532934372,0.2543217720293923,5931385.0,,,,
2026-05-26,0.4274837532934372,0.2194524193856424,5931385.0,8047.509765625,26656.1796875,257.98179759527653,129.0847979077009
2026-05-27,0.4274837532934372,0.1924544467011819,5931385.0,8228.7001953125,26674.73046875,263.79028172505144,129.17463163019076
2026-05-28,0.4274837532934372,0.17501463661233507,5931385.0,8185.2900390625,26917.470703125,262.3986673661471,130.35012168411842
2026-05-29,0.6282765878229972,0.20455896792964068,5862410.0,8476.150390625,26972.619140625,271.7228780264196,130.61718264308064
2026-06-01,0.6282765878229972,0.20753881011792416,5862410.0,8788.3798828125,27086.810546875,281.7321266017813,131.17016415698788
2026-06-02,0.6282765878229972,0.24262421354704602,5862410.0,8801.490234375,27093.900390625,282.15240966594695,131.2044973231953
2026-06-03,0.6282765878229972,0.26569673357219126,5862410.0,,26853.98046875,,130.04266487037054
2026-06-04,0.6282765878229972,0.278005650379011,5862410.0,8639.41015625,26830.9609375,276.9565526708206,129.93119084918027
2026-06-05,0.7708560904588998,0.5110829655294198,5835021.0,8160.58984375,25709.4296875,261.6068446814587,124.50008119841098
2026-06-08,0.7708560904588998,0.35923598219279473,5835021.0,7484.41015625,25929.66015625,239.9303191028514,125.5665658141732
2026-06-09,0.7708560904588998,0.2533639663552991,5835021.0,8096.93017578125,25678.8203125,259.5660847376749,124.351852718851
2026-06-10,0.7708560904588998,0.31287881883681207,5835021.0,7730.81982421875,25169.5,247.8295588600953,121.88542615735165
2026-06-11,0.7708560904588998,0.30729833602254797,5835021.0,7763.9501953125,25809.66015625,248.8916305988924,124.9854556952244
2026-06-12,0.8785574183992262,0.3098667023675056,5896821.0,8123.6201171875,25888.83984375,260.4216933995132,125.36889000873651
2026-06-15,0.8785574183992262,0.3694881817306241,5896821.0,8545.98046875,26683.939453125,273.9614449378705,129.21922691357037
2026-06-16,0.8785574183992262,0.35087389556961857,5896821.0,8726.599609375,26376.33984375,279.7516150570282,127.72964986696608
2026-06-17,0.8785574183992262,0.33646129511486683,5896821.0,8864.240234375,26021.66015625,284.16400806974787,126.01208357203396
2026-06-18,0.8785574183992262,0.34422440234129625,5896821.0,9063.83984375,26517.9296875,290.56264162541385,128.41531062482863
2026-06-19,0.8668257473424424,0.36012463479202805,5855460.0,9052.419921875,,290.1965492490747,
